,Discounted Price,Discounted Product ID
3411,$52.42,02bb69d5284857f2
3412,$2.42,d01f7266ceb90fc3
3413,$4.16,ac0fb9aa48e2fa36
3414,$44.24,fb8da0d7188f73de
3415,$58.48,75294e2d07f177d1
3416,$24.96,18aae3d9fd4b8ba2
3417,$4.95,a0f456b0e65ba7b1
3418,$84.33,faeb62c3c0bcd9ca
3419,$43.21,72f4987908c72c56
3420,$9.11,f7070e38164f18dc
3421,$27.34,b9fcf03b2302de66
3422,$21.59,e5660ce8fe7b223a
3423,$67.18,d8dbda56eaf79f83
3424,$35.31,ebaa4a0985cddbe9
3425,$48.70,ca1de93e4105c927
3426,$9.34,81d8d9705516e066
3427,$25.37,7a7764cc4c4fabcd
3428,$13.07,711e54c9277c422e
3429,$61.30,95efc7ef7d95bd28
3430,$35.37,57ce5e8c8e3fd187
3431,$3.15,5c62191d9cf60915
3432,$13.04,fc221d202d0e3868
3433,$60.01,08052b474a25548e
3434,$81.59,27be60f87b35b9f8
3435,$51.45,2a4a7bad183b005f
3436,$47.37,85e2b10195b32ab1
3437,$55.51,36288a1bc7762e2a
3438,$10.54,bed8e3d925aa505e
3439,$55.88,6432bf37529372d7
3440,$86.72,5eff653b538e7aaf
3441,$54.19,037eb120c4707850
3442,$50.79,1b27ce3cf61b91f8
3443,$42.91,fff9590f34427261
3444,$19.99,e628bce44655f4d3
3445,$24.60,14da68c2a92ecae6
3446,$26.64,ab652da9396a452b
3447,$55.51,32bef7bbc65c900a
3448,$48.43,38fa5da9a119cf27
3449,$37.61,558fa908a0f5bbfe
3450,$62.68,168c6e8a083a2c4e
3451,$62.93,77d5cbed8b295fb8
3452,$55.03,b7782a4ee9dab787
3453,$84.13,489caa13a88c3709
3454,$39.23,d6613c092c874de0
3455,$9.95,56462235ffbcdd15
3456,$38.12,e353afc6a80096dd
3457,$67.37,c3333b348d9dc300
3458,$87.90,aa0c72ea8bfcde3e
3459,$12.74,2caba83bc148806d
3460,$52.82,e10480f53a7ba8e1
3461,$85.45,a5052890002080cf
3462,$30.30,e780366fe7688d2b
3463,$22.36,bb0a84f13fc3045c
3464,$46.05,2d30bb7a4fdd1092
3465,$19.35,182c2fd58f63c463
3466,$86.95,b6880c8cfa09790e
3467,$41.01,0b7667a9b2a94dae
3468,$7.97,3da2d92913e4e196
3469,$36.88,0de419dc1135cf57
3470,$7.56,ee29bf82edf560cd
3471,$91.23,efba4286014a6ef0
3472,$39.46,66defc5b7eb1516b
3473,$43.83,a3b46e87ec60073c
3474,$93.30,959d37c1b6fbcc68
3475,$72.72,a34c5099cd72a4e4
3476,$52.04,96d64d237c16eb88
3477,$8.01,56c57ec398967bd5
3478,$7.35,f3a54538bf941959
3479,$34.72,55c4e2bf15be81a2
3480,$71.85,f86b691dac5b5ccb
3481,$51.91,93fdb720dbf9577c
3482,$39.26,f88f2fd7274130ce
3483,$22.10,d3a6e4396af189ef
3484,$7.58,58397b74eb208814
3485,$56.03,aa5d3f6750129c02
3486,$30.95,2e46f568c40474fe
3487,$24.26,67882eb40e3df47a
3488,$21.14,0ac1c87c3848f89a
3489,$52.50,47d507c59dbfd411
3490,$85.56,4d0bfed85023f685
3491,$24.62,446e5732f500dc55
3492,$56.88,36b312ba238b325a
3493,$39.53,f24834db6dc7072d
3494,$32.17,c7b62312b335686e
3495,$29.96,c8e6b5818c4871fc
3496,$71.01,5c4ede34d8eefbe6
3497,$58.05,1b33ec8f24309556
3498,$6.17,c60f4fac19834f6b
3499,$42.57,3cf284d320e4d44c
3500,$42.14,15494f570d942a9c
3501,$57.36,1d8c3902797c0f80
3502,$57.58,05aa9b217ff2fc1b
3503,$5.44,a09fe5c4b5ec57cd
3504,$84.34,a666cfebe62ee252
3505,$60.77,1479f898f6c2a6cb
3506,$49.82,09c0eb5423c3f536
3507,$50.69,df5c12c6dfbc0b7d
3508,$93.81,0478032775dc7cdd
3509,$72.80,0a3d77209ea2ecb0
3510,$37.81,e26e6dde1bf07f22
3511,$88.17,9c32f71024c9a9eb
3512,$8.51,fdc0f6ec3359df34
3513,$9.08,4dc2e7bdd7c8c636
3514,$30.24,afe39c366160a64f
3515,$54.97,5ec96422fef03747
3516,$76.24,755f5efecc48b639
3517,$57.67,9bbe85bf8bc2966b
3518,$35.00,bd09277ed06911d2
3519,$63.80,7f9140018d8d478e
3520,$44.88,1620a1f07b41869d
3521,$54.89,ade39632c62efb68
3522,$88.00,550763cd5765ba16
3523,$22.85,082e79d99b383969
3524,$63.98,c97129a392f6148d
3525,$8.76,ec19e51723449e63
3526,$86.53,38e4d1f5eeb7b01f
3527,$68.20,d2dc21795d775e51
3528,$38.29,d3009c6dc5d77a01
3529,$34.46,090f3903b1c45e58
3530,$62.87,74d08d48dde79d2d
3531,$73.00,566f69d2130c926a
3532,$9.73,8475e92efa5791eb
3533,$28.89,5c3b9afca0891675
3534,$51.13,60616407c0144d8d
3535,$77.13,bc4396b44842edb2
3536,$19.69,5c9d85dcb247fac1
3537,$32.78,051707f62496d052
3538,$54.47,b2a2a040e263b2fe
3539,$30.80,577d25a479b7fbd5
3540,$75.58,45d9e60254ad4d8c
3541,$39.12,e8c934a5f0f72141
3542,$30.80,2b25d844f25b6a44
3543,$39.51,1f0aac4e9c8b29a0
3544,$23.68,0b06584d0985db88
3545,$26.26,839afb9f83f9431f
3546,$54.81,e04b6fd8c385e26c
3547,$27.59,0480d99dcd18b4c7
3548,$97.30,f7ccfce448fefa23
3549,$48.25,9c3587f24c6ef477
3550,$55.96,3ffe67070ac7450c
3551,$76.03,9f8ebed005595f7b
3552,$36.64,5631cd8ce7ea894b
3553,$60.31,49ea2b5914941884
3554,$71.03,7e57dc5329e1794b
3555,$33.25,cdfb56cf2d711a86
3556,$76.54,7fda9e17dfc322bb
3557,$21.94,c9136621a6915a4b
3558,$58.40,b6d48efa59c0555e
3559,$92.94,32a95d1b5f9e3ade
3560,$24.19,a26216a1c7bdfee1
3561,$33.86,14926f97d791d29f
3562,$26.61,3abb4349e55c00e2
3563,$54.08,70e9fd1cdf14d680
3564,$20.15,a6e231a8132e1717
3565,$65.83,c7f643a9c1d62734
3566,$22.69,cb497d9a52e592b6
3567,$46.45,63c7704ed46cd158
3568,$6.50,213d9ee293bfee4b
3569,$4.80,811f43e33200e5b9
3570,$29.86,1e955e175f959b6b
3571,$18.89,7acfd8ae75258def
3572,$82.63,26215e3faff56f4a
3573,$49.95,40b32026db392eb0
3574,$32.08,ad429d882d8f0e03
3575,$49.33,dd6d3bafce1ee969
3576,$45.34,771e00cf057846d0
3577,$65.39,77f199388e59f795
3578,$21.95,9f3c38c63a98a30a
3579,$29.61,5537495d3171be70
3580,$97.38,532b1b7edeaaf50b
3581,$39.01,5a62856e941b4144
3582,$46.50,827e2ce700a12fd2
3583,$71.52,f7c6144a3d0ba925
3584,$55.04,9ad9b3ce378fa4cd
3585,$55.41,72d2745d3647f0d0
3586,$62.53,a2a07f502a9eaa5f
3587,$36.86,710a05f90289a84b
3588,$11.59,f87c0c91f9b0c150
3589,$33.18,3da2510259ecd6d3
3590,$50.26,86853816f272972a
3591,$27.54,f05a3fa1110cd8fb
3592,$47.25,106fc1e0223c6508
3593,$53.67,44aeb08d7346e73a
3594,$42.67,4d2b212253e73324
3595,$8.25,89c2aded6a64048d
3596,$79.08,dd335c295b178d80
3597,$64.47,11c2f38e155e306e
3598,$41.68,98c7976dcf7ce827
3599,$7.66,69036c3f96ed8ee1
3600,$55.23,e691dc6588dfc51b
3601,$62.74,9c53af03aafb0749
3602,$73.39,2c1fd6eeb27856a4
3603,$31.44,f1c618621d6c37dc
3604,$30.43,74ca607eeadb2ce0
3605,$49.53,b8b9b4b10a52044e
3606,$20.16,021d41ff7ae36c5a
3607,$19.63,a673824539db329a
3608,$23.86,be90f2ff01b591c2
3609,$8.62,556a76e6cd2a01d0
3610,$98.66,3d50621fd68b734f
3611,$5.28,5d082fc88cc9b578
3612,$13.92,b881946d458cb8f3
3613,$61.59,eb82f74e3f2967e8
3614,$34.29,871452d16694337f
3615,$70.28,0adc7f51e1862c30
3616,$95.25,bd73671b33d58e7a
3617,$19.56,e63f245b8d159aa9
3618,$86.32,c169c38ca51c0426
3619,$53.86,8cff1474cd0b9a96
3620,$25.56,36656818b45c7885
3621,$29.69,800b99ef2b138f83
3622,$27.73,caddac2a06ef07ee
3623,$30.25,72fcc15a0a93c92c
3624,$91.86,56df5b88295e5bad
3625,$14.59,49c580a56e76be28
3626,$20.09,82a2fc5122b0e317
3627,$8.40,96adc0337586deec
3628,$67.52,3eb02904240c73f0
3629,$41.64,7835e574669fc652
3630,$48.17,19f8204129ad96fc
3631,$42.19,51fe06391f153aab
3632,$10.90,6fcc64060db9ae7d
3633,$95.33,680d22f3e42abb01
3634,$45.96,725ab67492665308
3635,$19.33,58ce40ca028e73a5
3636,$46.43,78e08e6560597483
3637,$82.80,dc65dcd827f7dc1a
3638,$80.16,441aabeb277b9b8f
3639,$37.15,0045d9ca44b508b5
3640,$41.85,422ffdbf6b6a7734
3641,$27.41,661fb0698ddaef90
3642,$55.97,722759567b5197ee
3643,$57.17,2cf49f14956f4f75
3644,$76.35,7c2c1f09a21d08fd
3645,$76.16,109fe2e2044e9106
3646,$10.34,3f3a952e96dacc7d
3647,$38.28,df4576153a3b1660
3648,$12.04,48475c13a6b05bcf
3649,$26.33,362798cdb876735e
3650,$32.21,43689a0f4ebd9d11
3651,$41.13,4a2c35bff194c16a
3652,$79.89,78df9ee71255addc
3653,$76.15,ca97307ddad88f44
3654,$41.63,7c3787a258c5969f
3655,$11.15,6bbd323e2221ac98
3656,$92.01,30ef4c9765c49d99
3657,$86.73,d12d9505522e6e63
3658,$21.28,3473e9850a858dd6
3659,$50.86,f8fbcc9c6278a7ab
3660,$93.44,9432d303f00ff7ff
3661,$72.93,892e312e6c1664a9
3662,$23.19,f48f7110f71f1428
3663,$19.36,ea3d2ee9fab714bb
3664,$65.08,06269f9e494cce2c
3665,$20.58,2934fa961eec31bf
3666,$31.15,d420fca629470249
3667,$53.98,1b38575dbf379c07
3668,$19.50,d7ee66fd76cabec1
3669,$33.23,07d34d55be66b3d1
3670,$26.75,ae767bbd257aaaf7
3671,$67.77,9fbacf72a9260aba
3672,$85.89,cd44827141b3a9fa
3673,$44.84,0be37d5cd13b7f39
3674,$76.53,0cca113924fc9c5c
3675,$46.93,52de8a102d697c7b
3676,$40.60,815b69606a214a24
3677,$30.92,d0261e01c069a885
3678,$30.76,58f182d7d6d55e9a
3679,$77.61,e5b0a03ad2fcd8a0
3680,$14.50,0f69667a8014e852
3681,$60.34,c336bb1545bc61ff
3682,$50.33,a5b9cc103d08f319
3683,$45.42,7287c7ef5c4c09f3
3684,$61.59,75e1306e7c42b408
3685,$99.63,9b917023a889ed76
3686,$64.30,2cd3829fd3e27942
3687,$47.89,f96d92600680860d
3688,$92.70,97264ce79e8b6d1d
3689,$22.05,0950c5d7caf96254
3690,$23.37,7662910d4cb3263d
3691,$74.87,0f23e1d0f7da10f7
3692,$43.44,c389528b66376849
3693,$52.47,3c1f7a019a6a7843
3694,$40.47,aeecd9ad23edea6f
3695,$73.94,b1faa6b499588187
3696,$47.74,ea12b5a45d6b000e
3697,$19.82,956ee2f8f794afb5
3698,$83.73,1321f192a8cda814
3699,$91.36,cd44337a8b5c9ec6
3700,$10.56,42d15db7753cd570
3701,$32.75,19db4d00ae0dc291
3702,$97.21,356409df54253b1b
3703,$24.46,afbea959a64aba21
3704,$17.43,70f11520445518f1
3705,$8.27,1861acfaa9cf44ac
3706,$87.78,49eb7f75d74222e5
3707,$100.90,9d4604e38ec49863
3708,$29.31,03cdea405a138c9e
3709,$53.03,30ee71552c4c4a22
3710,$71.18,ca998961e95bf2be
3711,$39.91,ca1e19531511b58e
3712,$34.67,fa2d5062484190c0
3713,$76.26,72ebf58603132ff8
3714,$57.61,a04fe62243b02474
3715,$54.31,6d864a14bbdd56ce
3716,$89.19,63525b4e4bae34c7
3717,$74.05,b1e20ec7f82e7881
3718,$13.04,49d4ad123cb20881
3719,$27.91,9444ee07e1688291
3720,$44.41,b388de80eb6f6623
3721,$12.55,f6ded712fc30142c
3722,$65.96,2a7fde90e078bd84
3723,$5.98,8a9b2777daa626df
3724,$42.73,89a72b492ca34c7b
3725,$57.15,3c65957ca9d5c9dc
3726,$66.34,5e7a0937939cf980
3727,$93.39,ae54b308c45e7852
3728,$79.32,8db1164569161b36
3729,$73.76,e326c4a1852eed21
3730,$5.75,921b2a082b8f2bda
3731,$18.33,1e233c498f5c952e
3732,$32.81,a25e3b18610463f1
3733,$80.48,525d0a267e751a5f
3734,$97.90,8acd74847deebfc6
3735,$35.73,718511c43b946736
3736,$7.59,cb688d79839f2a52
3737,$44.45,22e90d6b90958d1e
3738,$67.38,eae8f32fcb6dcdef
3739,$46.68,e84fef380cbb32b7
3740,$10.84,eef22ef04df19d36
3741,$22.37,e08a064199bb8a97
3742,$7.09,2d3d6cc0d3aa82b9
3743,$34.07,c8c7d44f488405c8
3744,$66.19,7a1fe81756924925
3745,$48.52,d0530d3ffcd69467
3746,$16.91,e8ae8910bbb23a5d
3747,$77.14,7a8fc95edc80d136
3748,$16.54,dce676db2c32f90b
3749,$43.95,e39f7d58b0b49f9e
3750,$46.05,b0b297d49ac1b738
3751,$10.36,1ab4a3604cca8237
3752,$15.07,f0287e1f94f7d090
3753,$51.61,caa90d1f791e52a4
3754,$19.17,72eca8a50b7b4a75
3755,$73.85,cf77ec318dc914a7
3756,$57.62,3ff1fc235834e624
3757,$56.68,0b73a3fbf6f229cf
3758,$9.50,92a8501cffd51638
3759,$97.60,6f9c586caed7bbad
3760,$13.69,28bd490350a42ff7
3761,$39.47,f13a02f7a606a99e
3762,$78.50,64636d5661e49d05
3763,$49.42,5dd6b255e0692992
3764,$85.77,5748c4e7011b980a
3765,$51.37,10a58617ea48c745
3766,$87.18,903a4bfec8d941db
3767,$49.92,2fc4313c3323a8e3
3768,$23.24,8125a73c44375fe6
3769,$35.15,43640348801c076c
3770,$40.18,b774ca8bdae68889
3771,$78.81,13cde0e03eb24aca
3772,$37.97,1a44adb092350a78
3773,$47.88,a9aa59386f79111f
3774,$21.66,96c3420f8a05838c
3775,$65.92,bdc2f16f150c985c
3776,$69.94,e0c88cd732b05c04
3777,$22.27,54bcbaf5e2b240e4
3778,$61.12,a0f8c2522017dcd3
3779,$5.29,f234df7318c69f57
3780,$37.42,218f00f287f15d80
3781,$89.68,07140a591b509ccb
3782,$26.67,311413c1c4e61767
3783,$39.81,471710ca4b641605
3784,$21.31,8c57912f3d8be67b
3785,$34.51,6eed1bd931f1052c
3786,$61.88,cb10b7195b305f4f
3787,$20.49,61de26c2eff02e0a
3788,$56.55,adb94ed2985e64bc
3789,$43.91,d236b4ec5ee437d5
3790,$5.57,ffea41f77fead98b
3791,$9.75,08bd6285621a903d
3792,$56.57,18473b8c8b1a7a78
3793,$34.80,eee38ba72593cf74
3794,$12.23,15f027fde723a13f
3795,$82.06,9d17db019cd46b91
3796,$51.02,68e4f09783f67923
3797,$17.11,1019b7909bdd622d
3798,$71.84,dae43bb314a10682
3799,$34.93,11e8fef4201f3a9b
3800,$89.23,d3f48fbabc5131b9
3801,$56.98,df45bb43d9c1f6dd
3802,$32.67,6651e55a0f518a24
3803,$73.76,cab5c8dc6a8d90f7
3804,$43.06,e1f5b2b97474c054
3805,$53.26,94b3ea3c4120555b
3806,$59.14,2742708df599e739
3807,$51.59,f88cdb1b1d5ba4f7
3808,$9.40,01bd2731387b0862
3809,$59.74,81279f17fc899130
3810,$9.34,b6f027b20c5f9448
3811,$40.59,e53c71965d077fad
3812,$90.92,0519d59ab7812920
3813,$41.78,4ff7aa831402088b
3814,$5.93,c726cf3ed792d95c
3815,$62.11,5a2f6e52ae346ef7
3816,$60.12,e6e0e06fd908c1e9
3817,$83.83,129c3aa9c061f427
3818,$42.84,a16612fc9f36cedb
3819,$13.06,af3e36e72dca21b4
3820,$53.50,4f0e03a2ce5865e4
3821,$46.63,aaa442185f2dc83c
3822,$60.70,8e066f28ab58fe51
3823,$45.92,975bc0ee005c690f
3824,$54.10,580f8d07c4809c78
3825,$16.81,c4f59d83eb11bed1
3826,$44.00,7fe6d2b846153431
3827,$66.03,81298a1c582d4e95
3828,$91.22,39ef85eb8dda4ce3
3829,$24.53,305815136eb7443b
3830,$16.67,3bd191f1c418f4a6
3831,$78.22,b2da72d595e9e024
3832,$73.58,8405880c31cd5172
3833,$54.25,8fcd14a63b4c4894
3834,$26.95,e3d876c60d7c95c5
3835,$11.44,3d0091503aff0738
3836,$49.40,15ecdff71cb0fa50
3837,$76.79,954df3d758ae5ff5
3838,$12.69,24bb6fff3f305319
3839,$18.23,1c702e15a9de6174
3840,$47.70,6326f8bb4dfc51db
3841,$40.34,e9cc3a3029fa3b95
3842,$30.83,13032de6a493c6c2
3843,$33.28,c607311593ada96e
3844,$14.31,3afd6819022376c7
3845,$86.20,32a20ac1e3c96879
3846,$39.56,b92a4bb7a218e4f5
3847,$39.65,3117afdabb2b7b49
3848,$42.32,ba05394c9e22d674
3849,$36.93,112f24bc4446057d
3850,$41.50,4ed83225333ef34e
3851,$35.77,2e1d7ba4fd89b72d
3852,$46.80,c4653398ac853e83
3853,$42.51,5cdd2e2aa29f29f9
3854,$50.13,2f21d7cb66a59258
3855,$68.16,10694bef7b0384d4
3856,$61.07,484d9dcf8440f8ce
3857,$12.20,2fd1085c912d1101
3858,$92.47,635ed4440af2cfc8
3859,$60.29,89f7bd88ef47e020
3860,$75.13,166697356ca7781d
3861,$21.25,4595d1d884a26990
3862,$44.23,ff700067481b80e6
3863,$66.26,b8ecdbab89afeffa
3864,$90.35,94da0e5e31777578
3865,$93.02,d93e8ac88819ea60
3866,$17.34,e5268b08468860e2
3867,$57.34,2db39724ff8a7625
3868,$21.05,12afa7ea2024fa42
3869,$100.34,bb1d565281dd7493
3870,$70.33,8ea3fc7be250abd4
3871,$17.88,821d195ffd20e6b5
3872,$10.10,348471d1a8ed4812
3873,$83.10,b708892824f4a799
3874,$16.82,2b550684172e689e
3875,$74.57,e9818b06fbcbbc8c
3876,$64.51,ce41585464601703
3877,$20.46,f5b30b7ca5659aa4
3878,$5.09,54b8751d8647ac12
3879,$34.73,24681a5569b85f7c
3880,$86.29,90d02ab02b31423f
3881,$41.92,4188d4e133960a1d
3882,$6.56,2e3aa45e53681406
3883,$48.10,5a1e9d37e46e8f1b
3884,$34.35,67e016ffbd25a087
3885,$40.17,63e2dbf13d9597af
3886,$29.55,e89a5914936fd438
3887,$19.11,732ef0c09cce314b
3888,$30.58,4c97781a1a350ea8
3889,$13.90,082249ee2c7c1398
3890,$41.87,b5955edec94b0850
3891,$21.71,45861e8b1a485991
3892,$84.96,ff08c8a53289a5b1
3893,$33.15,8583a42729eec3a3
3894,$40.51,d14739168f18da11
3895,$16.19,039ce39cc2eb6a69
3896,$57.76,d54a7cc3f1be58a3
3897,$72.70,17f9cac809cc8fb4
3898,$36.36,9afae8997dc78a7e
3899,$60.99,2ed7f0211afee8e2
3900,$43.12,6dcee8e5162d0727
3901,$9.86,27052060514ed806
3902,$26.33,8e29a79a511fa529
3903,$52.00,7a23d286d25d64d0
3904,$47.60,6141a3aed687618f
3905,$14.14,bd3b2e5c03c864cd
3906,$18.63,5ca3d386728f9446
3907,$71.96,efe05da0cb889d41
3908,$41.59,07e26eb89e0b9d13
3909,$17.65,bb063d8a5c6277ca
3910,$10.81,d6424b7ee163f074
3911,$37.00,0286aa081a3f73d2
3912,$20.23,d735d9cf8ae4bfc4
3913,$45.38,f2cf442f9de57de6
3914,$8.87,91525c55165370d1
3915,$58.95,fe2de43fd3934890
3916,$56.14,1c8426771416060d
3917,$48.39,c9e2acf61e80b18a
3918,$77.31,6242551899efcb7e
3919,$93.92,13b688c1d07e7c95
3920,$58.06,2feb89d6b4656df3
3921,$41.43,eaa73774d637d721
3922,$76.32,7cbc2a802d8fe38c
3923,$79.07,c079e3db875bd35d
3924,$17.92,27c07dbe78009534
3925,$62.59,474d220cc30b3bc7
3926,$43.27,6ef427df0e91f5d0
3927,$53.35,b78ff801110cf87a
3928,$8.71,46acd2a3b6ce6c54
3929,$19.29,e568fad9345a6eb7
3930,$99.44,28a109611a9ceb1f
3931,$44.03,00abf380f09c85c8
3932,$61.95,245fe87dd194c948
3933,$61.17,4ffbde8fad3e02d3
3934,$5.65,d3d06b5efbb211d4
3935,$7.96,6043a181733ca4ca
3936,$52.00,75658d903e68405b
3937,$47.57,fcde2656949afe29
3938,$26.32,8e87952597d9b999
3939,$92.69,5ee7733a3c318b97
3940,$22.81,83bdf7e014559cb4
3941,$41.99,6b629bc8cf767d20
3942,$45.76,962193f2f446ed17
3943,$5.17,157a670015b8f34d
3944,$41.52,7afb4feeff913bf1
3945,$57.94,2b2a093b2cdc4dc0
3946,$48.79,60607e62739bb2e2
3947,$79.06,59e319a75f0e6db7
3948,$77.51,c7117523c2fe5745
3949,$19.45,9d626f8b6f17979c
3950,$10.36,7df12d4ae22b5d2e
3951,$30.32,8ab03059d6c195af
3952,$36.88,57912eda2c547e9b
3953,$52.08,cbd974087dea24c5
3954,$90.43,05bbb0fa89b140fd
3955,$9.50,97ffe7d413b4fbf3
3956,$63.11,62cd8986e7747bc2
3957,$16.63,b755517b241752a0
3958,$63.82,ecfda9ae5b473bc3
3959,$21.38,aa651d1cc30d14be
3960,$48.58,54cb1c4a4bcad1e6
3961,$60.88,2e34a5161a56f830
3962,$20.60,f9613dfb35c88043
3963,$43.33,381c84134022f882
3964,$33.26,c7d05bb809c7206e
3965,$55.22,038bf3d06263c582
3966,$42.95,c5f09cf45a49f6a8
3967,$96.19,e2d83d7a038ebaf9
3968,$41.09,af03fb294f3d65fa
3969,$15.41,5edd904aa385b58d
3970,$12.80,d9526ced5510393e
3971,$50.14,2233abb7b732995e
3972,$38.67,22027a971584db9b
3973,$50.74,33e7efad1f373d82
3974,$32.68,41fe4d401ed7e76d
3975,$73.81,c7c742c2e6fdea50
3976,$93.29,d40f2d7e45e51e40
3977,$9.86,79cede5d438c9962
3978,$8.02,81297600bab439fd
3979,$73.23,e8dc5ce158881dc1
3980,$26.67,629713aefcd6ea32
3981,$8.56,1ece72797caf3a49
3982,$7.39,6e2243aa06f67d9a
3983,$82.57,f3fec39c82de2c20
3984,$23.25,fd0b34835c72fce5
3985,$64.53,997a998f0ca722e1
3986,$54.91,cc8ca4091724caa2
3987,$29.90,6f5968dacb3a3068
3988,$57.32,61a7801562df3a5c
3989,$23.18,5a70bd75b73fb206
3990,$25.54,2ad6b88dbeba5cff
3991,$41.07,db303c9457c86515
3992,$7.53,92770b0192790d78
3993,$69.62,1ba4284e62758676
3994,$100.34,3dbc7391ba43194a
3995,$48.67,4aa4b0289a5f264e
3996,$78.21,bde79d7babaa9508
3997,$18.63,992a2c43f1bf2876
3998,$87.77,1833166ed64b9267
3999,$43.91,4d3cb2bfb2701b95
4000,$37.27,fab8aa5125dcf9ac
4001,$59.75,fa0e255d8b6b91a5
4002,$37.37,bbdfa1d623f2bccd
4003,$58.21,4dafb99415b21bb4
4004,$71.51,3fb42dd68467ea66
4005,$76.13,350df95b8d0b6c9f
4006,$13.63,d4bb5c3d7c7aaf93
4007,$51.77,ea60eec47c0ef3b1
4008,$59.41,234eb117a4c72adf
4009,$28.49,e8320ae8484fa8d6
4010,$35.74,8491637e6f3661e9
4011,$71.06,2a776b1971e71b4e
4012,$83.06,a3dee1f93d48b3e5
4013,$93.78,62ef8e7034327999
4014,$60.89,b700af2e23ae3c1f
4015,$31.52,662f82674b5b8ada
4016,$87.27,436bb288edb50770
4017,$17.44,e1c34cdaad8c8e77
4018,$58.05,2f0bb697e22442d6
4019,$12.75,df60540e332a887d
4020,$61.89,32b1cb457e0d84d4
4021,$17.50,0f334596dd252e67
4022,$97.97,16b3906c0d491be9
4023,$26.81,c01753914779b624
4024,$58.90,b8b78f4e8cbf69de
4025,$72.76,bce6a0ec1a58bd55
4026,$19.02,d7c3a3d4693e8dcd
4027,$39.32,b55e9a41a546564e
4028,$73.21,5d63733126722a91
4029,$61.32,25ff5b232cc15607
4030,$19.75,f3131110ca373fa7
4031,$25.45,47f6ac0448e5531b
4032,$50.76,d96d4fb83ab86886
4033,$86.17,11b696634670fdaf
4034,$53.88,5d00eba6bfb3398d
4035,$43.74,69f6f79b9960365d
4036,$80.96,913ec97f03a3074f
4037,$42.24,bef43bb0fc70d8fc
4038,$39.46,d2b4d0fa275a7601
4039,$94.79,0ebb6c7c622876b5
4040,$52.66,ba5d7e3f5f4640b2
4041,$53.86,5c30f33a78ebb1b2
4042,$69.19,05d161955efd57b0
4043,$39.38,113ff0160cfc2b3b
4044,$13.94,dc56d816fce97558
4045,$42.12,61542ac7731329f4
4046,$31.30,f8bd42880a676ea5
4047,$93.77,aa44bb7b6d6071ae
4048,$98.49,e54dbd1391015760
4049,$59.77,9189ebd082b95151
4050,$35.39,e6a0ebd574fc8603
4051,$82.65,24ac2b90a50cd0e5
4052,$16.13,86afe6c21b104adf
4053,$65.36,e55c5caa38d8dd37
4054,$76.19,cf33421e968c46ec
4055,$39.60,42f10cbf2e7abc41
4056,$62.01,8a10898eb575b6c1
4057,$41.00,f2ae1d35a24a24db
4058,$8.69,f5d04a6b0b8aef74
4059,$19.58,2cd7b8503b128c52
4060,$18.92,685f57db2e16c66b
4061,$39.33,d60d613730a5f552
4062,$20.27,b2683364a6247540
4063,$35.86,57a8f582d217df79
4064,$18.54,a0e324a98ba58595
4065,$5.54,77594983ff26e0fa
4066,$86.47,e33930a11044fa1c
4067,$62.06,1142a19c07d8e8d3
4068,$30.16,4ed830c9938dda2a
4069,$5.65,7ee54546f4f5f480
4070,$19.29,b8bab58c999ceef0
4071,$9.20,7ddd41082058f407
4072,$53.03,d5a750befeae0c9e
4073,$51.29,c08b35ed9dd0b38d
4074,$76.40,81e3251bd99c6d29
4075,$58.58,18f1fce40ec0b19b
4076,$37.70,a043abb4b5c26683
4077,$62.06,2be9b4b84778b9b3
4078,$22.85,819567c81a7e84f6
4079,$68.79,380412d37a07b338
4080,$22.74,ed6b11b24afe7732
4081,$3.41,c68d5a965512b241
4082,$17.30,bdb814883302bcaf
4083,$54.37,6aa5fa72e0d8b725
4084,$23.97,53fc4cecb35f46ef
4085,$85.27,5629c2296b2f894e
4086,$11.28,6eb38fda8cd756df
4087,$19.66,2278276160c5e71a
4088,$48.24,e9bafc13b169c278
4089,$22.83,32bb1d694d021792
4090,$25.30,2d210e98c7edb4e7
4091,$6.24,fbc3a008c9c5e9d0
4092,$44.32,fa491c14a22ac060
4093,$55.26,d79955c54329df20
4094,$59.35,4dbcf53937b6a1dc
4095,$27.57,86f1f7d5569b6dad
4096,$42.07,24cdfb542ad2a537
4097,$48.16,4912bd0b70de610f
4098,$76.98,5020f034edfe7123
4099,$58.31,ea044c484bbc81ca
4100,$20.93,531c89d2912d93f0
4101,$29.43,a3e335427290d749
4102,$39.54,03d95f1885f5294e
4103,$33.42,c128bae5c7646b94
4104,$90.18,4668765a4f5449d3
4105,$97.54,e1c5fbebfe61ce55
4106,$29.42,0b7e47a5009df8b4
4107,$13.19,6d891d88c609b3e9
4108,$9.69,5a8c39ab44117c5f
4109,$62.11,65a340bee4a3e2f8
4110,$34.27,1527270e4017598a
4111,$70.89,1cd01620e6187085
4112,$11.33,35045c87171b91d7
4113,$51.62,877833c7fc69d79d
4114,$59.44,6446f58f3033f283
4115,$30.66,cb612b55acc356f0
4116,$23.57,e255b563af4c6ca8
4117,$27.16,529fba13f47d91d6
4118,$23.96,3e7340f9023b9390
4119,$18.84,0a9ebea889425ea8
4120,$16.76,8be96091f431adac
4121,$9.51,87d66dd274df6815
4122,$56.01,428110f6d794a33b
