,Original Price,Product ID
2284,$16.07,df50c5e9cee655df
2285,$15.39,1bd629a281d9f0d9
2286,$18.31,002e3ea4f62248c0
2287,$90.94,5b8d82d6df9ad5fa
2288,$29.42,e3f179956b97e1ae
2289,$89.78,4812a9906d7d1570
2290,$80.58,5affe8e59e15fb11
2291,$88.01,edb2135b34e89ec9
2292,$51.22,84634273f63de374
2293,$77.93,57377b35c8173c29
2294,$26.40,8773f27e28fc70f9
2295,$36.79,e1f8d75a304737c4
2296,$62.02,e5a6bfae64be65f2
2297,$18.46,d83ea7b3c88bc61d
2298,$85.42,437ee1ea5b8d6b85
2299,$30.29,87b889bd87de82e3
2300,$85.78,58993f7f6702645e
2301,$79.42,a70b1d8d8f01baed
2302,$85.19,df06b3af397987f9
2303,$79.25,ec4ddd9c709b894c
2304,$86.70,3b3b66390a43f69d
2305,$63.82,145547e46666f2a7
2306,$33.79,40377250c575762d
2307,$20.48,b8d3be56f9a09783
2308,$32.24,552f4801d46ddbcd
2309,$20.41,10471b1a61b8659e
2310,$62.08,e1e7b8b195b03c27
2311,$17.93,e32293a1d3d708dd
2312,$43.70,e71f8ae1efe72c0f
2313,$31.10,a4a5bbf3a636161e
2314,$72.46,32f229fb9cabc648
2315,$91.96,5d41f250838b5300
2316,$78.89,b6733d0516bf0c4c
2317,$94.49,cf77ec318dc914a7
2318,$27.64,1019b7909bdd622d
2319,$81.68,852d00e09651fecb
2320,$5.71,4a52ee3b646a1af7
2321,$58.43,dfb2f1b83a4a9ad4
2322,$57.07,384ae284f701091e
2323,$57.14,7496db8dac09ec56
2324,$84.27,1540d213a5c1fa30
2325,$46.87,c54f6f81b60e3dd1
2326,$28.53,ff63797f5309b789
2327,$46.62,658dd6613367e0c2
2328,$98.38,7b6005656bb1faf8
2329,$77.15,ad642a8b6c8d31f4
2330,$93.99,c984ddae9ad97b5d
2331,$8.05,8954d3a05811fd3f
2332,$92.71,c6a539b838fcc495
2333,$5.91,eff945e978113def
2334,$32.28,0386e18f73e9c67e
2335,$31.83,ae1b8bb3b13a1fa0
2336,$66.68,8a8f8e26440d28f3
2337,$48.51,d0c029f66d7db3bc
2338,$81.33,c8bb364eb058ee97
2339,$71.81,5eeb258509deab9a
2340,$44.84,772b81cd0fab9867
2341,$83.12,15b16d028e39e77d
2342,$44.31,cf90386e0f8ce921
2343,$82.81,a00167499fcacbd5
2344,$37.39,ca8e743b8a577929
2345,$94.61,b8f973a14bc14d99
2346,$54.93,57633941956bdccd
2347,$12.55,bad45f8c884c881a
2348,$41.10,7de63c2dbdbe7f0f
2349,$45.52,610717add17ae2cd
2350,$81.11,72276269b3cb2528
2351,$68.16,507a895840b702fa
2352,$41.45,89e88bed22a3a42b
2353,$12.77,ffac613ca161f0da
2354,$73.39,1f2bd458af979eba
2355,$81.11,d0ba518d9bd90ef2
2356,$62.35,59d04c7108478ea0
2357,$29.62,5360cd97b773fcdc
2358,$18.90,00350642b187069c
2359,$35.15,6d6a8c48628e1de6
2360,$36.78,3bec22cc2cb226c7
2361,$55.22,378e6a2291bf7338
2362,$66.80,9704ecb3160a8513
2363,$70.42,469261144cd318ed
2364,$90.58,c8905a7fe4c5ebef
2365,$87.80,e61aac7911d12925
2366,$68.45,ebe1591784dd9084
2367,$58.13,d90c4150303663c4
2368,$40.03,96183612c185178c
2369,$80.09,da2104a515252780
2370,$37.99,ed4fb66716af54f9
2371,$27.03,90eee0c146854b50
2372,$27.78,ffd6d729bbfe8382
2373,$38.23,1f67c525408907f4
2374,$12.24,d178a3e3dc130e3a
2375,$45.50,a510d2a8649abb91
2376,$88.30,59f0ac4d734bb306
2377,$65.86,06323f0ddf817dfc
2378,$65.84,93523e11326db2d8
2379,$63.40,9b45f952c3937155
2380,$15.11,091a9f64b9a788e0
2381,$82.83,6d254330fe155cb1
2382,$32.52,29f13260b6517b0e
2383,$45.01,45664c9defe1e4af
2384,$5.10,72ba66141984d938
2385,$60.32,dd3cab5db5d6ca86
2386,$49.15,7315a3da4e15bfbc
2387,$76.95,ab762fb3ca785412
2388,$44.50,ded66161391b1496
2389,$46.63,ef02a8712d93ba7b
2390,$81.43,53ff1ec67671901e
2391,$96.38,ed99474a817a4b6b
2392,$20.45,d4d5d12dc1b1e199
2393,$7.81,c16d1a83fcd007b0
2394,$32.51,e73a85a3c785b0f0
2395,$84.72,8a8a0c8313b76d4b
2396,$46.76,68e18cd28ace75e6
2397,$99.40,d43b01c845fb1690
2398,$18.71,dd353a32345e46c5
2399,$98.81,410e8771f6817af6
2400,$85.38,56dad24a75b21783
2401,$75.00,f0f74bcefac7f813
2402,$93.73,941cef857417e045
2403,$10.70,6dae1ab186d70b00
2404,$24.87,e08a064199bb8a97
2405,$26.51,56d1e8908b949718
2406,$29.67,ee6ea660e499810a
2407,$67.01,aa34abeaf5afd945
2408,$79.07,0272a852e0c03f7e
2409,$50.44,3cfec64639534d6b
2410,$49.78,4cb01218076a761e
2411,$96.61,a2a9a9be4a5bfd98
2412,$88.29,2b59372e83a7c58e
2413,$41.68,ef59070adc73fbba
2414,$72.40,5d0f5e7297d3da66
2415,$9.37,1954796c8a55e630
2416,$85.87,d71ee1c530ec08e0
2417,$46.60,e97236b16752f834
2418,$92.82,c05b5962d2c4d416
2419,$39.37,811fed0add16683f
2420,$12.78,f50f9943cd8f05f4
2421,$45.22,fdba48750be8692e
2422,$40.37,8ef8a6a3ed7307a0
2423,$8.32,0753017a0c6df4c2
2424,$70.06,a01dd9a140d54b1b
2425,$9.45,3cbe4cd2bfb85566
2426,$48.03,70e8271e22bda8d8
2427,$79.40,122f2496479d3eb2
2428,$83.02,af074d3882a8b0ba
2429,$41.80,dbc11df7425301f5
2430,$22.62,d1233ea58f17c82b
2431,$37.34,ac19526643fb21e7
2432,$52.40,17a2d2808c7212eb
2433,$73.96,ec0f1d222683d847
2434,$6.97,d3fef6935006ed97
2435,$81.81,41280491eff7ec14
2436,$11.17,ed77c9b920ab1ae0
2437,$75.14,c1e02768fd47e95d
2438,$67.63,212a8ac882484893
2439,$47.74,fadc387a89aaef1a
2440,$44.16,4848144a05c9beb8
2441,$99.91,a598a72360843ab7
2442,$77.64,fea2032f7982dfab
2443,$15.41,c62c046698cfa374
2444,$26.93,d0fc8ecf9815f7e1
2445,$71.21,bdd4847a4de85c5d
2446,$41.25,ddf2d1e510fe3a9e
2447,$17.37,bcc3300f0eb2d340
2448,$96.52,92db6a50f4d5b120
2449,$10.99,b02ef67094191ed9
2450,$12.81,ba3c7cc1e950d060
2451,$84.32,849d9a6c079b96b6
2452,$16.54,592d2a1368716004
2453,$47.45,b303928f639e0d7d
2454,$64.76,d45eda162d274076
2455,$45.04,d261736f7235bd77
2456,$16.09,550fef4cabc4ca73
2457,$19.07,35e60ecc1996c6d5
2458,$42.87,030b7a344be9afb3
2459,$47.03,4037bf1f74b983a9
2460,$21.19,66c3d1865d161eec
2461,$39.37,6c066f206f43cb97
2462,$52.01,096b88e0ae6f1f8b
2463,$89.84,d46f9d117967cb68
2464,$6.55,c610d2b86a3637df
2465,$69.44,2b9d96fcc5879c0f
2466,$84.52,13f96acef4be1b6b
2467,$25.71,7fcb397a0a5e4a72
2468,$13.17,7949b4cf5a621e56
2469,$52.62,be7867f9bd4fdbe2
2470,$8.58,4939f7908c235abc
2471,$42.77,949a7d0db974294e
2472,$58.99,d752100676daa147
2473,$72.86,ee890b2d1e05701c
2474,$97.20,4ed182d0c5209e8e
2475,$78.12,d05a70c96e2092c8
2476,$79.33,7970c71d5c815603
2477,$96.60,906b3b9be7eee67b
2478,$46.47,b0b8aaaf96f346ca
2479,$28.17,097121c7992140dd
2480,$71.95,4cd738f58f572c9e
2481,$29.92,38790ea9096ebfce
2482,$6.03,bcf104e188b198c3
2483,$72.41,d953fbc3545d9c5e
2484,$52.96,b6fe6f2a4d4d714a
2485,$71.42,752b166fc2681cb8
2486,$70.08,4f283b5f9454156e
2487,$9.89,fac8ec0ff4aea5cf
2488,$41.68,ce1ecb99cb6693e5
2489,$22.58,da1558b7d9cdf137
2490,$91.03,46da7887ccb167f2
2491,$50.04,15e45c6e7e91400b
2492,$26.20,ccc877b922546be1
2493,$69.97,c461dae023bcea93
2494,$31.17,871840c0d0bf57ee
2495,$94.60,6ab8b1f3a4dde623
2496,$30.60,a8f677b8f19721f5
2497,$76.96,52e233ab2afba77a
2498,$21.48,d735d9cf8ae4bfc4
2499,$83.96,631b8dfb4a0bae0c
2500,$85.51,11a47ac3e63ca690
2501,$65.57,c2444c143696a44f
2502,$82.02,a0d9d3955448ef20
2503,$84.20,720b65ab4d91a7e3
2504,$92.88,b7d6a90e044d4258
2505,$69.59,7f764f3acdcb3854
2506,$42.88,fa122516b0e547d5
2507,$88.51,752fe096743b8d54
2508,$36.88,79dfd411ac92c9f7
2509,$37.04,37dcdc7fbd47ba7e
2510,$51.66,6b1180395ec046bc
2511,$93.77,339bd396dab8d68e
2512,$48.48,5ef33ac2149be22e
2513,$38.40,aa4d3522c3334844
2514,$84.66,e77f94bbdb0b658e
2515,$42.91,a483d755f3631643
2516,$68.78,216b05fecafb4ca7
2517,$56.45,db9bacc852b4224e
2518,$22.09,d2380686a3dfd8cf
2519,$90.74,b0501bc9ab525b83
2520,$78.55,916481894e011ef9
2521,$94.52,cdfbe366c84fa779
2522,$76.17,9adf9ed10f1418bd
2523,$48.44,6a1f739dc2ca4e2a
2524,$60.31,df5b186d5bf553bc
2525,$51.11,89d66099f885bf30
2526,$67.67,f2c0d13c6f1291de
2527,$6.99,722f78f81fa3ab30
2528,$17.87,3d9b307ceef04ef1
2529,$56.38,b6105097522bd02d
2530,$29.53,bd48e8b8f3a1b7ee
2531,$95.43,0adee30b0376a6c0
2532,$81.87,a1c71196729f0f38
2533,$15.42,daccb4a9aef0b2c7
2534,$42.56,a5e4c4910562e065
2535,$24.63,181a1a772b470dbd
2536,$89.50,a2bcb3a51c3cc3ae
2537,$74.18,57fa8eedbcf87e63
2538,$79.31,557d14f5cda00830
2539,$69.96,f3805fe15decfe71
2540,$10.21,51c5466771995663
2541,$66.23,678e60b6b8013a2d
2542,$80.94,dc6376ae79b0eb0f
2543,$63.39,0aacf5729c17f2e4
2544,$20.59,0f26975242642a9a
2545,$100.81,bd107523c0776983
2546,$69.57,e725fadea208243c
2547,$87.23,721e3c4a093c39ee
2548,$34.78,31cbaf2458b3b7a5
2549,$41.88,1e2dc24f5d80f84f
2550,$51.20,bb624feff358e39d
2551,$39.89,2683ff8cb709b36b
2552,$85.16,63d931dd8ed8769d
2553,$6.81,6e690346ca2def39
2554,$54.53,5920cd9def936751
2555,$65.18,2eded583b9fe5d03
2556,$49.42,fd210624df26e9a0
2557,$79.14,251d33d4539bb3b8
2558,$50.41,73ee39a5cf50af2a
2559,$35.61,a250671b974822d9
2560,$95.80,cdbce070730b0a72
2561,$73.96,e7c3e643c18a7b8b
2562,$34.01,c6f43d2c9043a466
2563,$84.21,d7601c32fdb8979b
2564,$77.63,13e4a3cd4902a7ca
2565,$40.22,0e1880e426fabdd6
2566,$55.02,9a6f2960d6ed26f4
2567,$60.90,1af6614a3f3ebbb0
2568,$59.97,a29d3f6d0ae8f693
2569,$85.97,dad61cceccd08505
2570,$74.40,27c55b85ea3e7117
2571,$66.06,695f585c54f27c55
2572,$32.86,a081d5b7f7902629
2573,$49.28,efdfd3e51d83e0ca
2574,$18.66,f37c6e72dcc6aaa5
2575,$45.18,33ecfcde7ab8503b
2576,$64.19,b724018d42aeb61e
2577,$34.44,fd526b12892bd099
2578,$33.18,604aa45ef5805d45
2579,$79.86,4bff0eb522282f44
2580,$31.71,84f6bf669993438f
2581,$61.64,7994b4b7a51d5db4
2582,$17.68,f67162469898e22c
2583,$65.28,03abdbfdfae7c92e
2584,$94.69,0c60d4f9b8dfb46b
2585,$88.62,d7e8d5d159062009
2586,$61.57,76a8544872b3cb51
2587,$30.77,26a530b63404dc49
2588,$31.98,4f58fc297cdf6b71
2589,$8.96,352ec52ad89f7044
2590,$98.27,4206d01cf86e900e
2591,$31.21,4644a5f083a59c4b
2592,$49.45,f4102040ef4b2121
2593,$57.01,1c7c70e8e41f00f7
2594,$93.56,798b94bfd0c81b52
2595,$28.05,c34da3d7d2855218
2596,$47.06,5f0f0485a8c1f98c
2597,$19.68,c836fa145118d5e1
2598,$92.67,2e2891dc0d0f0a56
2599,$36.62,b06d5f4de7682c66
2600,$6.42,54251d7452f3b0c9
2601,$42.95,e416a091eae8fe25
2602,$41.06,1ad88738f7d3d62d
2603,$88.85,62b3405c5f358b78
2604,$40.37,febae0f192bdfcac
2605,$49.33,44591af58e8d75c7
2606,$52.78,6f4e7b3e8e7d3360
2607,$98.00,903a4bfec8d941db
2608,$17.69,f977d157b201c31d
2609,$22.45,c8fceb6e556c00e4
2610,$69.94,67ba83ceacf1bb34
2611,$62.81,ddf06c295a3473a9
2612,$18.30,79714680414e8c7a
2613,$95.72,3e8f90ca3d045732
2614,$74.61,be36859195f3e187
2615,$82.79,81ecda42ace7e0f6
2616,$46.63,eb24654d2a0b4772
2617,$15.13,4fc2bb5363bc98b1
2618,$55.92,1312f703c5def1d0
2619,$98.70,d5227825c93b1d8f
2620,$53.56,cfa82de29d7e5d74
2621,$67.32,7b007079657c9a18
2622,$74.58,0028f829a0e90f59
2623,$8.57,8cdd2823f04b15e4
2624,$88.96,35d310d5d4824fad
2625,$34.36,ee7bd44f9a894801
2626,$87.98,4aaca119034067c1
2627,$40.03,8fd5fa57840c4e13
2628,$54.32,ea12b5a45d6b000e
2629,$8.29,79e878b7cbeaecc4
2630,$92.87,a02cfabea4ac2406
2631,$46.41,35d7d505c022b058
2632,$29.57,a8464008a3efc1f8
2633,$89.63,6487e31b716d2148
2634,$89.58,bdd1c978a024de5c
2635,$21.44,f1ebbbc607711c2f
2636,$15.97,d977ed3a3c6a1395
2637,$72.38,fde4705a0d0d3e91
2638,$42.42,088b83b611091d15
2639,$50.39,a2edf3e2b85fdaa1
2640,$53.26,4fe9d2c1df143e69
2641,$63.99,d6458521a33b90d6
2642,$62.20,e5606ab2027e05d3
2643,$81.00,2c36a99a972e283b
2644,$42.66,af63e97daffa07b9
2645,$31.42,577d25a479b7fbd5
2646,$70.68,fc5866b197dbdb87
2647,$40.51,af22793044b13886
2648,$53.19,1874585d86b47326
2649,$73.77,f7edfa891cb3880a
2650,$71.99,760d3255f1d35e97
2651,$10.81,4af62c70205bca8a
2652,$58.36,f75290056b516fd4
2653,$16.51,b02cd0b0159620da
2654,$10.58,ab9807e92e6a4b89
2655,$56.14,ebcc3bdf746d75e1
2656,$58.57,864517f740c894d8
2657,$70.89,4aa4b0289a5f264e
2658,$34.61,26870d065d8563ec
2659,$55.53,7725ac27b92643ce
2660,$71.97,74f11c1895f2236f
2661,$72.16,d8f828744f036711
2662,$57.16,aa79200e20604461
2663,$31.65,518157f403848a1a
2664,$92.14,252d244d97c6a9c7
2665,$60.25,38fa5da9a119cf27
2666,$71.18,7d7fcd12ff0eb7e7
2667,$18.36,42464b765e23f321
2668,$88.75,23bc32243f5d1eca
2669,$83.32,58b711da1a917254
2670,$6.31,1697e5351e1e9e77
2671,$43.66,795896de4a8cadca
2672,$63.41,e126222a9c231f9c
2673,$57.78,4256f7ce14fc3cda
2674,$62.32,16e6350737aecaf1
2675,$88.36,fc64713cb05a0606
2676,$33.50,80b6bb01cc93008b
2677,$16.86,02a35f2789decf8e
2678,$66.73,941dfa3a80a6bcf1
2679,$93.75,aeb825fb741dbca2
2680,$38.93,eda56c2f9b634ca9
2681,$82.24,4a5b4c997b322d70
2682,$85.86,d6163f1e0c3a4592
2683,$73.44,239a08ed14885619
2684,$100.08,7c0feeeb876ab434
2685,$79.15,6b629bc8cf767d20
2686,$47.28,eb13a3154ebf8b18
2687,$72.83,e4912827dae79a13
2688,$28.78,53a6c9cbee155a81
2689,$65.13,f45141d31ea37c50
2690,$92.50,1857dc471d301948
2691,$96.74,3a01d5020bf2bc66
2692,$78.53,3f76f8d2b55587ec
2693,$77.02,2feb89d6b4656df3
2694,$25.89,1f6fcd925e72c6c9
2695,$44.20,1134a8b6dfa68c6c
2696,$26.14,c685edc70ca90b2c
2697,$70.84,ae0edf47621bc168
2698,$85.04,9e7ca9f9ce5369fe
2699,$80.43,aac3358aff118f05
2700,$36.17,2a89d32b5a314d3a
2701,$23.74,0a549aa5edac64d0
2702,$88.03,091a73449a9e4a0b
2703,$98.21,177fef5d79c3726c
2704,$53.55,e5f5207e3f0bcdef
2705,$98.50,8b4538f221ab5d06
2706,$21.59,1a86f69987302bbd
2707,$55.93,2c140722c9325511
2708,$31.07,075826db76b99952
2709,$28.79,c530882a2c090112
2710,$90.45,776d7787006eaaed
2711,$17.93,1a24b2214f3bae3b
2712,$84.01,5c38c829e22c8e87
2713,$26.65,50c0d70a8618e6c0
2714,$54.28,34496c5db92cd35f
2715,$25.03,ff056bae2223e6f7
2716,$31.73,0c2db89c6a9f1723
2717,$5.75,cea14fcd486dd11b
2718,$66.80,b288434bb066b34d
2719,$42.18,f8bd42880a676ea5
2720,$34.82,0ee14f759e917736
2721,$34.29,edef9cb5ddbdd9b8
2722,$13.64,96c9507981116912
2723,$43.27,9fee041e80a25656
2724,$67.82,c890874847f08aca
2725,$23.47,0a444c07ca3df251
2726,$64.04,40e79f5ace78edf4
2727,$10.26,391d28b5b27048fc
2728,$14.48,da10017cfe92e005
2729,$14.90,5df76e1d0709d5bb
2730,$86.74,9c4b40c00757b458
2731,$17.05,2ee5e6a37eb82bb1
2732,$72.03,511849a384a8f72a
2733,$84.18,c28053a4786ab5fc
2734,$18.83,ba73e203540cf952
2735,$59.02,f3dff6fd0aed5c26
2736,$86.03,1ccff50b90d9748b
2737,$20.14,270f37387ae2fc0f
2738,$44.91,db7eaad759eb7095
2739,$38.69,a0f0ab6f4d08de5d
2740,$61.02,e71d119c1693cb77
2741,$48.86,57912eda2c547e9b
2742,$28.45,f52dfcfee90a72f1
2743,$65.53,543a0bbc7640a1ba
2744,$49.44,8e82881eadb0d47e
2745,$22.10,db05e55ad1ec7639
2746,$78.05,3f4956b8b568fdd9
2747,$60.86,ad51fce5ce89b70d
2748,$82.99,e4c95307d70b632e
2749,$9.97,cfc0146df49f690d
2750,$77.26,0f0377bfa6654f00
2751,$96.93,d169ef5a13224b75
2752,$81.04,be1d2fa45be423ec
2753,$61.37,2bd702165e989830
2754,$39.35,9dd9d746ee6b2199
2755,$18.74,932d219c5340730e
2756,$23.65,506d910c5de1bb97
2757,$81.73,0042103eaa33c034
2758,$10.31,41dc77b450e79b2e
2759,$82.42,5fe415c6a253d39f
2760,$92.25,cf82e6563af9bb31
2761,$61.80,598a4d0f58e67de6
2762,$23.18,e3484f7d6d2456e2
2763,$24.98,653ad45313bc5f1a
2764,$9.98,01f385aea42f6126
2765,$85.04,38cdeb19a0960eb3
2766,$93.68,baa25df86e8a09fb
2767,$53.43,031924061305c595
2768,$56.62,85e2b10195b32ab1
2769,$6.49,b085a38f99d31aa0
2770,$67.08,9c181fefde2d5832
2771,$39.60,bcadda85fbca1c7e
2772,$90.53,cf3645226b3773a9
2773,$20.12,49178755d7a0ccfc
2774,$23.16,a4303cdc0b87b64f
2775,$38.22,0aadc5774613012e
2776,$67.97,89a72b492ca34c7b
2777,$82.13,5948774551360f0b
2778,$55.47,d82f067eb5b4b018
2779,$48.23,cd8ff4c5f8a6a1fa
2780,$55.28,7edce535cadc015f
2781,$65.05,76a5ea2481ae7ea3
2782,$41.94,bcb1bff54c141ed4
2783,$51.32,92397930040f7440
2784,$55.19,591fe4799b467c0e
2785,$26.84,681cdac5648fdf82
2786,$100.82,d3818486aa9cd0b6
2787,$11.88,663960a4fba3279f
2788,$68.66,19c152a1d3cf8381
2789,$66.33,d9c4a1cfbefa615d
2790,$51.44,0f716c9c959b8013
2791,$27.03,77b96b80ba3e5217
2792,$46.59,07e26eb89e0b9d13
2793,$63.58,13404d9b4dece941
2794,$45.87,6615a27a2bbc1dcd
2795,$13.70,97f8606a58267b03
2796,$80.25,5d050adce0e8128c
2797,$89.83,37df023854fdf357
2798,$19.73,8a1809999cff47e4
2799,$28.36,ffdb19e2e6ec977d
2800,$72.68,c0f7945bdbd6d299
2801,$49.65,9a300931841e1ffe
2802,$50.55,ff268b963488f6dc
2803,$59.37,4b17d1190488c321
2804,$12.26,2f85d3d1c35d0b9a
2805,$75.91,8f57f1ed131125cf
2806,$85.64,863fbcd3e7403227
2807,$61.92,571476ed41ce4ad2
2808,$12.24,67fbe6b6015b27b9
2809,$52.03,4a925ba0d6c0bd8d
2810,$46.62,5886519264258612
2811,$98.56,b326176508ffd009
2812,$36.78,bee7948cb08c8b13
2813,$27.18,cd06d1db0e154db2
2814,$56.64,f9b302b48ce5497f
2815,$71.82,e51c37f7ca734667
2816,$98.61,ccab19a9422f56f3
2817,$72.39,66d9da3631446d68
2818,$38.86,ef2871bf1361f3a9
2819,$45.85,b23723fd8084277f
2820,$37.29,a3de8dcbe35151c9
2821,$40.71,4a784a696139e94f
2822,$84.14,d87d3e7c50a94e10
2823,$9.91,f86ee7b715953cc9
2824,$40.63,cb51d104470cef93
2825,$89.41,585a4db4199ee5d2
2826,$7.95,e3d54baf16147c87
2827,$74.48,f245a521f839f2c0
2828,$13.01,65f7957fb46300fb
2829,$38.43,70457c941a87429e
2830,$52.02,b0b297d49ac1b738
2831,$96.33,152dbaed030ca351
2832,$59.88,2f50c91632319350
2833,$45.35,fe06307734762a2c
2834,$17.62,332c5e6b27c481c5
2835,$94.05,b69d8fd128c6bda2
2836,$6.43,af14a96b14878d97
2837,$22.92,80ab52c25857971f
2838,$33.61,43afa7422555ebb5
2839,$81.05,36553ef519aa8abc
2840,$55.02,3f67c9c7649c2e3b
2841,$96.18,2ef23aa2a584870e
2842,$39.79,65d455c504ff35fe
2843,$38.35,00af65941f771598
2844,$40.04,8b975ea0088994cf
2845,$14.84,32b1af1f8c9fe883
2846,$92.61,d4b2d37f0a740637
2847,$81.07,abe24447a6932959
2848,$66.41,185d23ccacfa6d62
2849,$50.69,ecab14fac6b07af4
2850,$23.87,2e5ab77ff34e8b55
2851,$85.79,32c0c4cbc24dab1b
2852,$18.80,55e17d69048c5a32
2853,$35.37,e8f1b5c48f6362c8
2854,$11.13,66a268034ae78365
2855,$57.91,a58e873bb2d0c06b
2856,$90.63,5f1493069227a436
2857,$98.09,f4c39e0a034b546d
2858,$73.47,c392125107ba7661
2859,$74.67,f5d59f49681d08b0
2860,$24.64,c8750449a6b8c84b
2861,$9.89,c2b2174cfe9f96dc
2862,$18.81,cbe0f7859bba102e
2863,$64.98,592bf7d96807d6f0
2864,$77.33,7d6d7e5c94483e80
2865,$16.70,880b4bbd90503400
2866,$42.04,76be385807cbe89a
2867,$42.33,e54df4b6779e0a25
2868,$95.39,d84504b3d8c12d73
2869,$65.90,4b519364f1484ccb
2870,$29.98,1a4004081dd2bc75
2871,$39.66,a2d7d636823b5e8b
2872,$26.14,96e3c4f39cbba6b3
2873,$93.78,ab3026b9a77223da
2874,$62.52,b4f55fbb78a90741
2875,$24.01,0601247051366d59
2876,$85.62,e00c949dfc934e8f
2877,$15.00,a181656a4ae542e3
2878,$66.55,983b294374302186
2879,$38.95,8ac390b62d3e8e2f
2880,$61.23,006fcd5b2790fffc
2881,$98.60,988bb6ae4746da57
2882,$39.61,bea0eafd7974a0be
2883,$44.43,358931cec77ad221
2884,$48.47,43c58543672d0837
2885,$8.89,8055c49ad4f14f84
2886,$74.14,b74dc91d6e454dd4
2887,$75.05,cdcbd4c52375350c
2888,$18.03,e2de5ae0bc0554fb
2889,$66.08,e28da18992e0dcb2
2890,$32.22,9c010bad990d6858
2891,$50.53,36ebdd6205861b45
2892,$98.84,0160e13129e9a679
2893,$98.53,a48458b0fd072551
2894,$77.26,f51a03266e619e51
2895,$52.89,abe86624e20e527e
2896,$73.66,a2e224a8bab79fdf
2897,$82.95,d4a5021e3248ac28
2898,$22.50,1472aae9627921be
2899,$68.42,ce080174c862aa90
2900,$74.98,5ee9edecd03427e2
2901,$32.95,c0a272c7f399871a
2902,$9.80,c27528c341623c40
2903,$79.41,e64ed0fa14f33216
2904,$86.71,5570eaef325cc8da
2905,$45.22,8b4ebfce85917d0e
2906,$77.85,45f89abb1836e790
2907,$25.83,611e4c8530da544e
2908,$95.04,f436e07c5f638f8c
2909,$85.83,e2aca5b9a68faff6
2910,$45.89,cd2803e121720e9f
2911,$59.10,25863ccbebe6e0d0
2912,$66.14,f4e2afd167b16305
2913,$6.20,b9b7483767b1ba3e
2914,$46.95,525afedf9872ba77
2915,$13.28,f56e962e0c7b8229
2916,$48.43,312c864ee1c5d739
2917,$24.84,10c0fe901ab6830a
2918,$75.43,d2e1e9b91949fac1
2919,$30.05,12138120be82cc16
2920,$41.56,2884e2f05797ceb7
2921,$51.29,6cedbd402453a79a
2922,$46.48,bdb8a690221bb032
2923,$77.61,e49fdf827f1e8109
2924,$13.67,1c700c5ee1763be1
2925,$28.53,018d7b976a0d1554
2926,$8.70,5c554ff78c444d2d
2927,$85.09,1228721beac4631b
2928,$37.32,0b63927beccddee2
2929,$28.62,2d32e6b3a38ac0d5
2930,$85.30,d6a1cfe943136785
2931,$43.94,f90005928dc3c0f1
2932,$95.98,715c502a75401a1b
2933,$32.50,d6950c26d22119f4
2934,$31.83,83292695c9b1ad1f
2935,$82.75,cc034c156611ee78
2936,$20.94,3a786dc3bc5679dc
2937,$18.45,530a7436d8aaa568
2938,$61.77,36ab90e1e23cc961
2939,$13.07,a60e234e19bcfc34
2940,$98.87,1afaf05871385cfd
2941,$60.09,57569bee61157843
2942,$28.15,7d1d5f9d5d6cade8
2943,$97.70,b4b8278efbcb2a5d
2944,$30.62,837c8827f6493e3b
2945,$73.24,f85383a2d69ac00b
2946,$78.17,7f69c3eb14578371
2947,$23.85,872427c195fc061d
2948,$55.13,6a819f6c9a2bec6b
2949,$82.49,650b9642ef810050
2950,$29.10,69bc044a2f2eab80
2951,$22.99,68e47157d115be5f
2952,$52.71,85f398ec03dc04f1
2953,$15.17,a4d86768f5a07fc3
2954,$74.62,b3cd0a819fbdbe6c
2955,$16.99,5e69269ab3cb3a1b
2956,$74.19,2135f58b74b815b5
2957,$42.43,d5219df098e0a5fc
2958,$55.31,7f5bf9d3ded808a8
2959,$40.30,b7a136f19f645fda
2960,$34.97,c3f88a0b182ebd83
2961,$70.31,b3f3fca9a827a23d
2962,$73.13,59d0ec5e0cc68190
2963,$74.85,54f7986150b54664
2964,$48.99,612fa6185494423c
2965,$20.17,91c95575abe81273
2966,$28.92,4fe2effb423d9e17
2967,$11.94,0d1523052315ce99
2968,$18.00,f2dde0681dbe281a
2969,$10.63,dce910148a27d463
2970,$70.80,f2d1186f45b62178
2971,$95.12,d946eeea6f404b84
2972,$48.27,75381719e9c9fbc6
2973,$60.35,6626081aae61039d
2974,$82.97,a302636e787a8bfc
2975,$45.59,d8b820ce07bfd653
2976,$85.30,76fb7ff7d0f937d2
2977,$28.31,28ec6453f089e063
2978,$57.63,137084710f22c21c
2979,$63.36,ea2f153bb27aeeee
2980,$14.84,2b8ab9aa2175067d
2981,$47.23,48e946aa48d341c9
2982,$8.33,9dd558a9f566b093
2983,$52.50,6e5e70f2f19de5b5
2984,$77.47,78b3d767c1ac4cdd
2985,$88.31,b100e37fe78e2d24
2986,$18.75,d4ae5bf8b17182a3
2987,$13.03,e8e744c6740f4db6
2988,$48.15,5db6576412cb7a21
2989,$37.39,e11e82bcde510bb0
2990,$14.36,37c1aa700946da06
2991,$37.88,c8887e31ee844b70
2992,$73.57,f55c841922639a97
2993,$55.37,7f5a7a63efecafbb
2994,$81.27,6b072885b0be3617
2995,$92.77,e1457aea310058cb
2996,$41.55,bde8465f23278f12
