,Date,IncidentNumber,Location,LocationX,LocationY,MonikerClass,PropertyType
3181,2016-01-20T21:19:34.000Z,1/20/2016-EC-0861,ROW,-111.8926504395,33.4149218859,,
3182,2017-06-09T20:52:14.000Z,6/9/2017-PC-7314,Multiuse Path,-111.927006999,33.4213801523,General,City
3183,2016-05-12T21:46:04.000Z,5/12/2016-EC-2098,Parks,-111.9405984569,33.431630571599996,General,City
3184,2016-05-11T20:16:44.000Z,5/11/2016-PC-2082,Parks,-111.9018030197,33.4176693914,General,City
3185,2017-01-25T18:08:38.000Z,1/25/2017-EC-5228,Light Pole,-111.939745981,33.4117192675,Maintenance,City
3186,2016-04-26T13:12:59.000Z,4/26/2016-PC-1918,ROW,-111.89011189879999,33.4146126638,General,Utilities
3187,2016-01-26T13:50:41.000Z,1/26/2016-PC-0953,Multiuse Path,-111.89498399719999,33.356850548699995,,
3188,2016-03-03T14:06:17.000Z,3/3/2016-PC-1355,Signs,-111.89022761870001,33.4146460192,General,City
3189,2017-03-28T14:15:51.000Z,3/28/2017-EC-6046,Parks,-111.9358582865,33.385115675,General,City
3190,2017-04-28T18:14:48.000Z,4/28/2017-PC-6626,Signs,-111.8916600175,33.4074423152,General,ADOT
3191,2017-07-17T15:00:50.000Z,7/17/2017-EC-7845, ,-111.922329895,33.3949912781, , 
3192,2016-01-06T20:52:17.000Z,1/6/2016-PC-0661,Sidewalks,-111.8829679727,33.4203024232,,
3193,2015-11-24T19:24:28.000Z,11/24/2015-PC-0444,Light Pole,-111.9055957401,33.4146515877,,
3194,2016-01-22T16:20:42.000Z,1/22/2016-PC-0915,ROW,-111.91783091799999,33.440921065,,
3195,2017-11-28T17:19:54.000Z,11/28/2017-PC-9678,Traffic Mast,-111.92610603690001,33.4102378967,General,City
3196,2016-03-02T14:50:04.000Z,3/2/2016-PC-1328,Alley Walls,-111.9053995335,33.392267980300005,General,Commercial
3197,2017-08-25T14:21:14.000Z,8/25/2017-PC-8731,Parks,-111.93620000700001,33.4281799979,General,City
3198,2016-01-14T20:37:04.000Z,1/14/2016-EC-0792,ROW,-111.96111264790001,33.3870348039,,
3199,2017-09-06T15:45:20.000Z,9/6/2017-PC-8827,Bridges,-111.8961083317,33.4349882839,Explicit,ADOT
3200,2016-12-22T19:43:57.000Z,12/22/2016-PC-4712,Parks,-111.9364737474,33.4352620805,General,ADOT
3201,2017-09-07T16:51:22.000Z,9/7/2017-PC-8882,Light Pole,-111.90276774459998,33.4149232696,General,City
3202,2016-12-20T15:11:27.000Z,12/20/2016-PC-4637,Rail Road Alleys,-111.9535841876,33.3244400543,General,Residential
3203,2017-11-06T20:50:05.000Z,11/6/2017-EC-9474,Alley Walls,-111.9526679716,33.410082936100004,General,Residential
3204,2016-11-01T15:02:08.000Z,11/1/2016-EC-3949,Alley Walls,-111.95928972959999,33.3717130363,General,Residential
3205,2016-03-17T16:21:49.000Z,3/17/2016-PC-1576,ROW,-111.9003920916,33.4180316345,General,Residential
3206,2017-10-18T16:21:56.000Z,10/18/2017-EC-9262,Sidewalks,-111.9425716385,33.428441787800004,General,City
3207,2016-10-07T18:54:04.000Z,10/7/2016-PC-3687,Rail Road Alleys,-111.89857008870001,33.4110017373,General,UP
3208,2016-01-13T14:44:35.000Z,1/13/2016-PC-0756,Parks,-111.9165781093,33.412736798800005,,
3209,2017-02-15T21:11:01.000Z,2/15/2017-PC-5669,Alley Walls,-111.9008423681,33.3861170035,General,ADOT
3210,2017-04-25T16:38:09.000Z,4/25/2017-PC-6438,Parks,-111.9358242782,33.427783821999995,General,City
3211,2017-05-30T15:27:11.000Z,5/30/2017-EC-7109, ,-111.8811512807,33.4182894522, , 
3212,2017-03-16T17:35:37.000Z,3/16/2017-PC-5943,Traffic Mast,-111.9089305943,33.392758332,General,City
3213,2017-03-14T18:48:24.000Z,3/14/2017-PC-5900,Bus Stop,-111.9110306506,33.3495258564,General,City
3214,2017-04-26T21:43:00.000Z,4/26/2017-PC-6556,Rail Road Alleys,-111.899158919,33.4110092889,General,Commercial
3215,2017-03-14T15:00:47.000Z,3/14/2017-PC-5866,Alley Walls,-111.9364334605,33.3800082475,General,Commercial
3216,2017-08-17T14:13:01.000Z,8/17/2017-EC-8599,Pilot,-111.9288332303,33.3747868259,,Residential
3217,2017-11-29T14:55:36.000Z,11/29/2017-PC-9702,SA,-111.88992579209999,33.436373507199995,Explicit,ADOT
3218,2017-08-08T20:50:42.000Z,8/8/2017-PC-8388,Rail Road Alleys,-111.9004534507,33.410992971700004,General,Commercial
3219,2016-03-10T16:56:01.000Z,3/10/2016-PC-1492,Light Pole,-111.90643230040001,33.363683207600005,General,City
3220,2016-04-05T19:55:56.000Z,4/5/2016-EC-1748,Parks,-111.9411137477,33.430009831999996,General,City
3221,2015-11-17T13:47:15.000Z,11/17/2015-PC-0284,ROW,-111.8921621068,33.4110363169,,
3222,2016-09-23T12:50:17.000Z,9/23/2016-PC-3406,Traffic Mast,-111.96286175549999,33.3489711514,Political,City
3223,2016-08-16T15:38:25.000Z,8/16/2016-PC-3017,Parks,-111.9361764649,33.3847108724,Explicit,City
3224,2017-05-23T15:54:13.000Z,5/23/2017-EC-7048,ROW,-111.9667026849,33.3924946288,General,Commercial
3225,2016-07-13T12:17:34.000Z,7/13/2016-PC-2689,Pilot,-111.95196001030001,33.3635296734,General,Residential
3226,2017-07-19T15:29:44.000Z,7/19/2017-EC-7944,Pilot,-111.9330490076,33.3709046845,Maintenance,Residential
3227,2017-12-05T14:36:31.000Z,12/5/2017-PC-9756,ROW,-111.9197980845,33.4195995063,General,Utilities
3228,2016-03-08T16:34:21.000Z,3/8/2016-PC-1398,Alley Walls,-111.9374631628,33.385172319,General,ADOT
3229,2016-12-21T17:08:49.000Z,12/21/2016-PC-4702,Alley Walls,-111.9385053916,33.3811234171,General,Residential
3230,2015-12-30T15:44:46.000Z,12/30/2015-EC-0624,Sidewalks,-111.8906866431,33.4168647225,,
3231,2016-07-29T19:14:53.000Z,7/29/2016-PC-2804,Pilot,-111.93960593790001,33.385539432,Maintenance,City
3232,2017-07-28T13:27:04.000Z,7/28/2017-PC-8119,ROW,-111.8875010709,33.3931197471,General,Utilities
3233,2017-10-31T19:42:04.000Z,10/31/2017-PC-9417,Light Pole,-111.8919900054,33.416291965700005,General,City
3234,2017-06-06T19:21:45.000Z,6/6/2017-PC-7224,Bus Stop,-111.9182091761,33.3930893352,General,City
3235,2017-08-02T14:06:09.000Z,8/2/2017-EC-8209,Parks,-111.9415609981,33.4300775684,Explicit,City
3236,2017-04-05T15:32:26.000Z,4/5/2017-PC-6129,Pilot,-111.9200791972,33.4501026906,Maintenance,Residential
3237,2016-12-23T15:30:01.000Z,12/23/2016-PC-4717,Light Pole,-111.958571979,33.4145885377,General,City
3238,2016-10-19T15:24:35.000Z,10/19/2016-PC-3810,Pilot,-111.9025629143,33.4024520387,Maintenance,Residential
3239,2015-11-13T21:32:25.000Z,11/13/2015-PC-0280,Parks,-111.94371302959999,33.439252926,,
3240,2017-06-23T14:37:43.000Z,6/23/2017-EC-7439,Parks,-111.948985353,33.4096872708,General,City
3241,2016-08-31T21:36:56.000Z,8/31/2016-PC-3152,Bridges,-111.94087544700001,33.4320397195,General,City
3242,2017-02-08T15:07:04.000Z,2/8/2017-EC-5510,Alley Walls,-111.93511162700001,33.399174592,Maintenance,Residential
3243,2016-06-08T21:30:53.000Z,6/8/2016-PC-2365,Solid Waste,-111.9196688083,33.3801883944,General,City
3244,2017-10-06T17:59:14.000Z,10/6/2017-PC-9165,ROW,-111.9265961467,33.3794715989,General,Utilities
3245,2018-01-03T14:23:12.000Z,1/3/2018-EC-9933,Traffic Mast,-111.96115181,33.3867245778,General,City
3246,2015-11-12T20:05:36.000Z,11/12/2015-PC-0190,Rail Road Alleys,-111.9456039034,33.4372038504,,
3247,2017-03-21T18:37:56.000Z,3/21/2017-PC-5985,Light Pole,-111.9075439997,33.414921046399996,General,City
3248,2017-01-01T03:17:22.000Z,1/1/2017-PC-4781,Signs,-111.9524230093,33.4292220587,General,City
3249,2017-12-20T17:18:31.000Z,12/20/2017-PC-9820,Signs,-111.9459986543,33.3630824082,General,City
3250,2017-07-05T17:54:55.000Z,7/5/2017-EC-7609,City Owned Property,-111.9428822232,33.4301895954,General,City
3251,2017-06-02T20:12:20.000Z,6/2/2017-PC-7206,Traffic Mast,-111.9260987942,33.4198123209,General,City
3252,2016-08-10T13:22:03.000Z,8/10/2016-PC-2928,Light Pole,-111.9109548366,33.4146388231,General,City
3253,2016-02-17T17:20:53.000Z,2/17/2016-EC-1264,Alley Walls,-111.93730853940001,33.3800731924,General,City
3254,2017-06-09T20:55:20.000Z,6/9/2017-PC-7315,Multiuse Path,-111.9270552783,33.4214741773,General,Commercial
3255,2016-11-02T15:13:03.000Z,11/2/2016-PC-3977,Parks,-111.8881580686,33.416440788,General,City
3256,2017-03-08T18:04:01.000Z,3/8/2017-PC-5834,Multiuse Path,-111.9412802665,33.452007629099995,General,Utilities
3257,2016-07-14T20:38:46.000Z,7/14/2016-PC-2720,ROW,-111.9447683795,33.4253859609,General,Utilities
3258,2016-09-06T17:56:07.000Z,9/6/2016-EC-3178,Rail Road Alleys,-111.94308897120001,33.3593890347,General,Commercial
3259,2017-04-26T18:19:12.000Z,4/26/2017-PC-6525,Multiuse Path,-111.8858284271,33.4012736551,General,Residential
3260,2016-06-28T14:38:58.000Z,6/28/2016-EC-2562,Light Pole,-111.9359920292,33.414825889,,City
3261,2016-03-04T19:29:44.000Z,3/4/2016-PC-1369,Parks,-111.94263999450001,33.4374278973,,City
3262,2017-06-06T16:43:27.000Z,6/6/2017-PC-7221, ,-111.9489191282,33.338646127800004, , 
3263,2017-07-07T15:09:30.000Z,7/7/2017-PC-7636,Signs,-111.9412443935,33.4158775158,General,City
3264,2016-02-16T21:16:44.000Z,2/16/2016-PC-1236,ROW,-111.8986764174,33.422211034,,
3265,2017-04-13T20:56:53.000Z,4/13/2017-PC-6285,Sidewalks,-111.91484538549999,33.4218787805,General,City
3266,2016-07-20T11:54:54.000Z,7/20/2016-PC-2757,Pilot,-111.89040412620001,33.3910953652,Maintenance,City
3267,2017-11-07T19:38:34.000Z,11/7/2017-EC-9488,Bridge Pillars,-111.94155095120001,33.4353216719,General,City
3268,2017-07-20T21:41:39.000Z,7/20/2017-PC-8006,ROW,-111.9324666208,33.3780713267,,Utilities
3269,2016-08-02T15:31:14.000Z,8/2/2016-PC-2822,Rail Road Alleys,-111.9100209875,33.4109575349,General,UP
3270,2016-08-17T14:30:03.000Z,8/17/2016-EC-3035,Parks,-111.9406571617,33.3778163721,General,City
3271,2016-09-23T15:57:12.000Z,9/23/2016-PC-3420,Sidewalks,-111.9365464739,33.4232842759,General,City
3272,2016-01-13T20:57:03.000Z,1/13/2016-PC-0763,ROW,-111.8913858749,33.4221656158,,
3273,2016-04-21T15:34:32.000Z,4/21/2016-PC-1884,ROW,-111.88968764049999,33.4146152521,General,City
3274,2016-04-26T17:18:41.000Z,4/26/2016-EC-1929,Light Pole,-111.9213813331,33.4146487486,,City
3275,2016-12-13T17:52:42.000Z,12/13/2016-PC-4444,Traffic Mast,-111.9093710316,33.3852748376,General,City
3276,2016-01-14T20:32:19.000Z,1/14/2016-EC-0789,ROW,-111.96097317270001,33.3911051278,,
3277,2016-02-12T14:21:34.000Z,2/12/2016-PC-1197,Parks,-111.88812900190001,33.416384169400004,,
3278,2017-11-16T20:29:52.000Z,11/16/2017-EC-9603,SA,-111.95437668049999,33.421455804000004,Maintenance,Residential
3279,2015-12-17T13:46:53.000Z,12/17/2015-PC-0528,Rail Road Alleys,-111.92439914229999,33.4111212509,,
3280,2017-08-17T16:52:43.000Z,8/17/2017-EC-8625,Pilot,-111.9288242093,33.3696202375,,Residential
3281,2017-08-30T17:24:34.000Z,8/30/2017-PC-8785,Signs,-111.8916717739,33.3929151529,Maintenance,ADOT
3282,2017-01-26T21:01:26.000Z,1/26/2017-EC-5270,Alley Walls,-111.9054691933,33.3935236415,Maintenance,Residential
3283,2017-05-25T21:36:23.000Z,5/25/2017-EC-7090, ,-111.93732448290001,33.4322024323, , 
3284,2017-08-17T15:32:01.000Z,8/17/2017-PC-8616,Signs,-111.890190836,33.4072023661,General,ADOT
3285,2017-07-25T14:55:23.000Z,7/25/2017-PC-8041,Rail Road Alleys,-111.9087033834,33.410942829,General,Commercial
3286,2017-11-14T14:21:14.000Z,11/14/2017-EC-9553,Alley Walls,-111.9051581573,33.3794104627,Explicit,Commercial
3287,2016-11-16T19:08:45.000Z,11/16/2016-PC-4136,Parks,-111.9309346775,33.437176643899996,General,City
3288,2017-11-27T14:03:38.000Z,11/27/2017-EC-9652,Signs,-111.93521765979999,33.3831462254,General,City
3289,2017-02-22T21:13:12.000Z,2/22/2017-EC-5729,Rail Road Pillars,-111.94403433059999,33.4347293857,General,UP
3290,2017-01-05T20:47:05.000Z,1/5/2017-PC-4911,Multiuse Path,-111.9028656693,33.4348423927,General,City
3291,2016-08-25T21:59:47.000Z,8/25/2016-EC-3091,Parks,-111.945360133,33.4319183621,General,City
3292,2016-09-16T18:25:30.000Z,9/16/2016-PC-3303,Pilot,-111.89629766510001,33.4188811469,Maintenance,Residential
3293,2016-08-10T21:02:08.000Z,8/10/2016-EC-2987,Signs,-111.9496771741,33.431042304,General,City
3294,2016-05-26T18:03:42.000Z,5/26/2016-EC-2243,Bridges,-111.9401643218,33.4325169733,General,City
3295,2017-05-09T18:17:51.000Z,5/9/2017-EC-6786,Rail Road Alleys,-111.94344128450001,33.3962584122,General,Utilities
3296,2016-09-23T12:47:33.000Z,9/23/2016-PC-3403,Traffic Mast,-111.9634384308,33.348921858699995,Political,City
3297,2016-04-19T21:48:23.000Z,4/19/2016-EC-1869,Parks,-111.9310645115,33.4398276066,Explicit,City
3298,2017-08-30T17:56:36.000Z,8/30/2017-PC-8793,Signs,-111.89260740370001,33.3349233691,General,ADOT
3299,2017-09-06T13:00:23.000Z,9/6/2017-EC-8819,Signs,-111.9586342777,33.4195411039,General,City
3300,2016-01-20T20:45:53.000Z,1/20/2016-EC-0847,ROW,-111.90263930450001,33.4146056938,,
3301,2016-06-09T16:15:47.000Z,6/9/2016-EC-2376,Rail Road Alleys,-111.9435529853,33.389054015,Maintenance,Utilities
3302,2016-05-03T19:29:35.000Z,5/3/2016-PC-2024,Rail Road Alleys,-111.89729610219999,33.4109782602,General,UP
3303,2017-08-10T16:28:50.000Z,8/10/2017-EC-8477,Commercial Walls,-111.94719440889999,33.3457201381,Explicit,Commercial
3304,2017-01-06T17:37:42.000Z,1/6/2017-PC-4926,Light Pole,-111.90886736540001,33.414901681399996,General,City
3305,2017-04-07T19:15:08.000Z,4/7/2017-PC-6210,Alley Walls,-111.9073482495,33.4195274886,General,Commercial
3306,2017-12-05T14:49:26.000Z,12/5/2017-PC-9759,ROW,-111.9196777316,33.418507597899996,, 
3307,2017-12-29T17:24:20.000Z,12/29/2017-PC-9920,Light Pole,-111.9612304338,33.3520624638,General,City
3308,2017-05-04T18:06:41.000Z,5/4/2017-PC-6709,Traffic Mast,-111.89025390389999,33.3929041524,General,City
3309,2016-12-16T15:05:18.000Z,12/16/2016-PC-4571,Alley Walls,-111.9383627933,33.385981155900005,General,ADOT
3310,2016-09-20T16:57:39.000Z,9/20/2016-PC-3327,Parks,-111.9260531656,33.4300837538,General,City
3311,2017-07-19T18:01:28.000Z,7/19/2017-PC-7965,Pilot,-111.89981971879999,33.3639692785,Maintenance,Residential
3312,2016-07-26T19:41:45.000Z,7/26/2016-PC-2791,Parks,-111.9419746101,33.430503907100004,General,City
3313,2016-01-22T16:26:41.000Z,1/22/2016-PC-0917,ROW,-111.918026719,33.4436471267,,
3314,2016-10-19T16:09:14.000Z,10/19/2016-PC-3813,Pilot,-111.90443777799999,33.4037630642,Maintenance,Residential
3315,2015-11-05T18:52:30.000Z,11/5/2015-PC-0096,Parks,-111.9430939631,33.4344871737,,
3316,2017-06-13T15:55:23.000Z,6/13/2017-PC-7332,Traffic Control Cabinet,-111.89216697,33.3931393312,General,City
3317,2016-03-11T12:57:26.000Z,3/11/2016-PC-1521,Alley Walls,-111.9067953044,33.3958602017,General,Residential
3318,2016-01-07T14:47:18.000Z,1/7/2016-PC-0678,Sidewalks,-111.89203111239999,33.4186621033,,
3319,2016-07-19T18:15:46.000Z,7/19/2016-PC-2752,Solid Waste,-111.912695705,33.3931767633,General,City
3320,2016-12-28T14:22:38.000Z,12/28/2016-PC-4729,Residential Walls,-111.9564054676,33.4151362404,General,Residential
3321,2016-10-11T16:55:06.000Z,10/11/2016-PC-3714,Pilot,-111.9087414887,33.402487510300006,Maintenance,Commercial
3322,2017-11-28T17:57:11.000Z,11/28/2017-PC-9687,Traffic Mast,-111.92541336010001,33.419622892,General,City
3323,2017-06-14T13:43:39.000Z,6/14/2017-EC-7359,Multiuse Path,-111.9603391434,33.373071004,General,Residential
3324,2016-12-19T20:00:59.000Z,12/19/2016-EC-4621,Alley Walls,-111.9385394352,33.3801110221,General,Residential
3325,2016-10-31T19:04:53.000Z,10/31/2016-EC-3941,Bridges,-111.91947809860001,33.436348368400004,General,ADOT
3326,2016-03-11T15:37:47.000Z,3/11/2016-PC-1529,Parks,-111.9502503638,33.4244298135,General,City
3327,2016-01-14T20:21:15.000Z,1/14/2016-EC-0783,ROW,-111.9609712129,33.3970773136,,
3328,2017-10-12T17:50:17.000Z,10/12/2017-PC-9224,Rail Road Alleys,-111.9152068261,33.410788426799996,General,Commercial
3329,2017-01-25T21:06:20.000Z,1/25/2017-EC-5260,Light Pole,-111.95764528139999,33.378383583099996,Maintenance,City
3330,2017-08-02T21:07:12.000Z,8/2/2017-PC-8284,Rail Road Alleys,-111.92215436030001,33.4108324301,General,Commercial
3331,2016-05-05T17:58:22.000Z,5/5/2016-EC-2059,Bridges,-111.94107411270001,33.4324080854,General,City
3332,2015-11-05T14:21:50.000Z,11/5/2015-PC-0042,Multiuse Path,-111.8913422573,33.4363143444,,
3333,2016-02-16T20:59:19.000Z,2/16/2016-PC-1233,ROW,-111.89422663219999,33.4221998409,,Utilities
3334,2016-07-06T19:34:29.000Z,7/6/2016-PC-2623,Bridges,-111.9343615449,33.3859460101,General,City
3335,2017-05-16T14:25:03.000Z,5/16/2017-PC-6929, ,-111.9349054322,33.388412193, , 
3336,2017-03-14T16:36:29.000Z,3/14/2017-PC-5886,Rail Road Alleys,-111.9094407819,33.4109338282,General,Commercial
3337,2016-09-28T15:42:45.000Z,9/28/2016-PC-3506,Rail Road Alleys,-111.90555389139999,33.4109712089,Maintenance,UP
3338,2017-02-28T17:58:54.000Z,2/28/2017-EC-5761,Bridges,-111.948427905,33.4346881197,General,City
3339,2016-07-07T13:14:46.000Z,7/7/2016-PC-2637,Bridges,-111.9424027181,33.4350608182,Maintenance,City
3340,2016-04-26T18:25:02.000Z,4/26/2016-EC-1940,Light Pole,-111.9119949425,33.4146453905,,City
3341,2016-10-18T20:20:39.000Z,10/18/2016-PC-3801,Parks,-111.94342037959998,33.4320844839,General,City
3342,2016-12-01T18:28:53.000Z,12/1/2016-PC-4290,Traffic Mast,-111.9093441531,33.4076504952,General,City
3343,2017-03-01T14:57:40.000Z,3/1/2017-EC-5768,Bridges,-111.9348641932,33.385927813,General,City
3344,2015-12-16T19:56:12.000Z,12/16/2015-PC-0504,Parks,-111.88192349309999,33.387263925700005,,
3345,2017-02-08T18:14:54.000Z,2/8/2017-PC-5546,Signs,-111.89034731459999,33.4291389629,General,City
3346,2016-12-08T13:36:01.000Z,12/8/2016-PC-4358,Alley Walls,-111.8825039486,33.3950978003,General,Residential
3347,2017-07-07T15:13:07.000Z,7/7/2017-PC-7637,Light Pole,-111.94113509430001,33.417201772199995,General,City
3348,2016-09-12T14:34:45.000Z,9/12/2016-EC-3203,Multiuse Path,-111.9419349892,33.3371637541,Maintenance,Utilities
3349,2016-09-27T17:14:15.000Z,9/27/2016-PC-3465,ROW,-111.9536271699,33.3780519171,General,Utilities
3350,2017-10-09T19:35:49.000Z,10/9/2017-EC-9192,Sidewalks,-111.9398597965,33.4272901421,General,City
3351,2016-07-06T20:18:47.000Z,7/6/2016-PC-2627,Parks,-111.9303218217,33.4366123518,General,City
3352,2017-02-27T16:51:42.000Z,2/27/2017-EC-5746,Maintenance,-111.9565666163,33.4151654788,Maintenance,Residential
3353,2016-02-24T19:54:21.000Z,2/24/2016-EC-1299,Signs,-111.8847852868,33.3999911775,General,City
3354,2016-10-05T19:58:13.000Z,10/5/2016-PC-3634,Riverbottom,-111.90970515,33.4332690893,Explicit,City
3355,2017-08-08T19:44:54.000Z,8/8/2017-EC-8383,Rail Road Pillars,-111.94398486280001,33.4346517725,General,UP
3356,2017-08-23T14:56:24.000Z,8/23/2017-PC-8694,Parks,-111.88823492979999,33.4162964469,General,City
3357,2016-09-22T17:49:58.000Z,9/22/2016-PC-3391, ,-111.9406383188,33.434967348600004, , 
3358,2016-06-29T13:17:44.000Z,6/29/2016-EC-2586,Parks,-111.94153149370001,33.4300227263,General,City
3359,2017-09-08T14:45:39.000Z,9/8/2017-EC-8900,Rail Road Alleys,-111.9219327224,33.4108355875,General,Commercial
3360,2017-07-07T16:12:13.000Z,7/7/2017-PC-7649,Signs,-111.9424236048,33.4199790196,General,City
3361,2016-10-26T15:19:35.000Z,10/26/2016-PC-3859,Parks,-111.9474171015,33.3605724931,,
3362,2016-05-16T19:04:55.000Z,5/16/2016-EC-2122,Multiuse Path,-111.9366802692,33.4352707461,General,ADOT
3363,2017-04-27T20:05:31.000Z,4/27/2017-PC-6571,ROW,-111.89209107020001,33.4215256428,General,Utilities
3364,2017-08-16T16:01:43.000Z,8/16/2017-PC-8557,Pilot,-111.8871887603,33.404311313899996,Maintenance,Residential
3365,2016-07-27T19:36:09.000Z,7/27/2016-PC-2794,Signs,-111.91763122549999,33.4192661434,Political,City
3366,2015-11-13T21:22:24.000Z,11/13/2015-PC-0277,Signs,-111.9410791003,33.4363208022,,
3367,2018-01-17T18:33:29.000Z,1/17/2018-EC-10069,ROW,-111.9445205734,33.4371758832,Political,Utilities
3368,2017-03-14T16:44:52.000Z,3/14/2017-PC-5888,ROW,-111.90889361120001,33.4108621815,General,Utilities
3369,2016-12-01T16:49:23.000Z,12/1/2016-PC-4284,ROW,-111.8902179633,33.3948799672,General,Residential
3370,2017-06-15T15:32:32.000Z,6/15/2017-PC-7379,Parks,-111.945473116,33.4315970676,Explicit,Utilities
3371,2016-12-13T16:58:43.000Z,12/13/2016-EC-4437,Traffic Mast,-111.97802267870001,33.4074927294,General,City
3372,2017-03-28T14:10:12.000Z,3/28/2017-EC-6045,Light Pole,-111.9392583218,33.380265922,General,City
3373,2016-12-14T21:00:56.000Z,12/14/2016-PC-4521,Pilot,-111.9049817795,33.3567746394,Maintenance,Utilities
3374,2016-01-14T21:28:10.000Z,1/14/2016-EC-0809,ROW,-111.9607021423,33.385549151300005,,
3375,2017-06-29T17:25:52.000Z,6/29/2017-PC-7571,Light Pole,-111.9214108732,33.4156688233,General,City
3376,2017-01-01T04:13:04.000Z,1/1/2017-PC-4816,Traffic Mast,-111.9443530339,33.4217751857,General,City
3377,2017-08-02T14:34:25.000Z,8/2/2017-EC-8211, ,-111.938279986,33.3810951843, , 
3378,2016-04-05T22:05:47.000Z,4/5/2016-EC-1756,Parks,-111.9415214433,33.43002774,General,City
3379,2015-11-24T21:04:46.000Z,11/24/2015-PC-0459,Traffic Control Cabinet,-111.9264918658,33.4221897593,,
3380,2017-01-24T19:18:48.000Z,1/24/2017-EC-5162,ROW,-111.9587711962,33.4253619984,Maintenance,Residential
3381,2017-08-02T14:41:56.000Z,8/2/2017-PC-8214,Bridges,-111.9162301317,33.4362348948,Explicit,ADOT
3382,2017-11-02T15:12:47.000Z,11/2/2017-EC-9440,SA,-111.9616790991,33.386621559299996,Maintenance,Utilities
3383,2016-06-08T21:21:26.000Z,6/8/2016-PC-2364,Traffic Control Cabinet,-111.9261005109,33.4036070691,Explicit,City
3384,2017-06-23T17:14:08.000Z,6/23/2017-PC-7443,Traffic Mast,-111.8849897969,33.4146596318,Explicit,City
3385,2017-07-12T21:38:07.000Z,7/12/2017-PC-7742,Light Pole,-111.95513205209998,33.4065963627,General,City
3386,2016-10-28T15:01:34.000Z,10/28/2016-PC-3908,Sidewalks,-111.9331691139,33.421850368200005,General,City
3387,2016-12-14T16:59:12.000Z,12/14/2016-PC-4485,Pilot,-111.9151602531,33.4404767309,Maintenance,Utilities
3388,2017-11-11T18:06:54.000Z,11/11/2017-PC-9535,ROW,-111.932856988,33.3930305468,General,Utilities
3389,2015-12-02T14:06:04.000Z,12/2/2015-PC-0471,Parks,-111.9168774722,33.412555377800004,,
3390,2016-01-26T15:31:15.000Z,1/26/2016-EC-0961,Alley Walls,-111.9363126736,33.3800720997,,
3391,2017-08-30T17:26:41.000Z,8/30/2017-PC-8786,Signs,-111.89077464209998,33.392919552399995,General,ADOT
3392,2017-03-14T13:09:27.000Z,3/14/2017-PC-5855,Alley Walls,-111.9317116158,33.3859001874,General,ADOT
3393,2016-12-01T14:28:48.000Z,12/1/2016-PC-4263,ROW,-111.9214817917,33.4156588215,General,Commercial
3394,2016-11-03T14:16:59.000Z,11/3/2016-PC-3987,Parks,-111.94108581209998,33.4299915636,Explicit,City
3395,2017-07-06T19:49:52.000Z,7/6/2017-PC-7623,Rail Road Alleys,-111.9104265055,33.4109532819,General,Commercial
3396,2016-11-01T15:11:24.000Z,11/1/2016-EC-3953,Alley Walls,-111.9589303133,33.3711149636,Explicit,Residential
3397,2016-03-08T19:21:11.000Z,3/8/2016-PC-1413,Rail Road Alleys,-111.8987877203,33.4110315857,Explicit,UP
3398,2016-08-30T18:47:16.000Z,8/30/2016-PC-3128,Sidewalks,-111.9414726175,33.4301445277,General,City
3399,2017-08-02T14:32:35.000Z,8/2/2017-PC-8210,Parks,-111.9165087456,33.4350771247,Explicit,City
3400,2017-11-14T16:33:46.000Z,11/14/2017-EC-9555,Multiuse Path,-111.8803279316,33.4188765844,General,City
3401,2018-01-10T21:53:41.000Z,1/10/2018-EC-10026,Rail Road Pillars,-111.9437877163,33.432142399899995,General,UP
3402,2016-09-23T13:52:16.000Z,9/23/2016-PC-3410,Traffic Control Cabinet,-111.9260798783,33.4149634004,Explicit,City
3403,2016-09-28T14:39:56.000Z,9/28/2016-EC-3502,Rail Road Alleys,-111.9176356925,33.4107757833,General,Commercial
3404,2017-10-16T17:55:09.000Z,10/16/2017-EC-9237,Bridges,-111.960958796,33.4341528016,General,City
3405,2017-08-16T19:46:36.000Z,8/16/2017-PC-8577,Pilot,-111.8860299465,33.401608864800004,Maintenance,Residential
3406,2017-06-05T15:09:03.000Z,6/5/2017-EC-7209, ,-111.94892821040001,33.409672477, , 
3407,2017-01-30T21:56:28.000Z,1/30/2017-EC-5310,Solid Waste,-111.96121754309999,33.4227039304,General,City
3408,2016-08-03T14:19:22.000Z,8/3/2016-PC-2834,Rail Road Alleys,-111.89835972469999,33.410990372,General,UP
3409,2017-09-07T16:13:01.000Z,9/7/2017-PC-8872,Bridges,-111.8913994727,33.4149504858,General,City
3410,2016-03-08T20:38:53.000Z,3/8/2016-PC-1438,Rail Road Alleys,-111.9075518387,33.4109834483,General,UP
3411,2017-05-04T18:52:57.000Z,5/4/2017-PC-6722,Signs,-111.8921287845,33.3932573827,General,ADOT
3412,2016-12-16T12:50:31.000Z,12/16/2016-PC-4562,Commercial Walls,-111.9405432109,33.4180657251,General,Commercial
3413,2016-09-15T19:01:35.000Z,9/15/2016-PC-3290,Pilot,-111.9394937504,33.3981479183,Maintenance,Residential
3414,2017-08-01T20:47:36.000Z,8/1/2017-PC-8199,Signs,-111.89195813110001,33.4293920827,General,City
